,device,dataset,exp_type,lp_model,attack_method,attack_goal,attack_rate,outputs,seed,datasetsDir,best_test_result,best_val_result
129,cuda:0,CiteSeer,poisoning,gcn,pgd,availability,0.2,outputs,2,datasets,[0.84499222 0.78211224 0.78496671 0.7805109  0.78273249],[0.84749025 0.78047615 0.78095239 0.7802093  0.78058064]
130,cuda:0,CiteSeer,poisoning,gca,aalp,availability,0.1,outputs,5,datasets,[0.82412324 0.75526077 0.63311988 0.83777237 0.72120899],[0.83342893 0.76053113 0.66666669 0.8207441  0.73572516]
131,cuda:0,CiteSeer,poisoning,gcn,metattack,integrity,0.05,outputs,3,datasets,[0.81551256 0.74917674 0.69264543 0.78094059 0.73414773],[0.84235237 0.78131872 0.74505496 0.80331755 0.77309012]
132,cuda:0,Cora,poisoning,gat,minmax,availability,0.05,outputs,2,datasets,[0.86799079 0.80004591 0.76859504 0.8201862  0.79355299],[0.89166746 0.8212316  0.79963237 0.83573484 0.81728518]
133,cuda:0,CiteSeer,poisoning,gat,dice,integrity,0.2,outputs,4,datasets,[0.85520851 0.78293085 0.76728868 0.792068   0.77948147],[0.84456624 0.77030158 0.73955774 0.76590329 0.75250006]
134,cuda:0,PubMed,poisoning,gca,viking,integrity,0.2,outputs,2,datasets,[0.91898104 0.84017593 0.81750506 0.85633272 0.83646852],[0.91649671 0.84045053 0.81683576 0.82749999 0.8221333 ]
135,cuda:0,Cora,poisoning,gat,clga,integrity,0.2,outputs,7,datasets,[0.79887742 0.73107851 0.56669819 0.84425652 0.67817718],[0.8411041  0.78225803 0.66034156 0.8732748  0.75202596]
136,cuda:0,PubMed,poisoning,deepwalk,nodeembeddingattack,availability,0.05,outputs,7,datasets,[0.79219274 0.76213938 0.63172269 0.8546418  0.72646594],[0.78615508 0.76187646 0.63634205 0.84966701 0.72769254]
137,cuda:0,PubMed,poisoning,deepwalk,nodeembeddingattack,integrity,0.1,outputs,6,datasets,[0.76268931 0.72899276 0.54838711 0.85847974 0.66925913],[0.7749856  0.76107633 0.59292722 0.84932518 0.69833547]
138,cuda:0,PubMed,poisoning,gat,viking,integrity,0.2,outputs,5,datasets,[0.9024167  0.83047593 0.81468529 0.84125322 0.82775611],[0.91324479 0.84063619 0.83438444 0.81658393 0.82538825]
139,cuda:0,CiteSeer,poisoning,gat,metattack,availability,0.1,outputs,5,datasets,[0.8133384  0.5        1.         0.5        0.66666669],[0.820464   0.5        1.         0.5        0.66666669]
140,cuda:0,Cora,poisoning,gca,aalp,availability,0.15,outputs,10,datasets,[0.77378179 0.70939553 0.52658415 0.83008039 0.64438504],[0.77934364 0.69679302 0.49708456 0.82766992 0.62112933]
141,cuda:0,CiteSeer,poisoning,gca,pgd,availability,0.1,outputs,10,datasets,[0.92056181 0.84197152 0.80995935 0.86536372 0.83674544],[0.92423293 0.84623224 0.81059062 0.87280703 0.84054911]
142,cuda:0,PubMed,poisoning,node2vec,random,availability,0.2,outputs,8,datasets,[0.74981566 0.70680988 0.49619326 0.85732847 0.62858337],[0.74898829 0.71098161 0.50282061 0.86146909 0.63500357]
143,cuda:0,Cora,poisoning,node2vec,clga,availability,0.05,outputs,5,datasets,[0.79775442 0.75743914 0.57439137 0.90611666 0.70309055],[0.79449918 0.74547923 0.56057864 0.88952655 0.68774265]
144,cuda:0,CiteSeer,poisoning,gat,viking,availability,0.2,outputs,9,datasets,[0.76875446 0.5        1.         0.5        0.66666669],[0.77671829 0.5        1.         0.5        0.66666669]
145,cuda:0,PubMed,poisoning,gca,random,integrity,0.2,outputs,9,datasets,[0.90310479 0.82091695 0.78265285 0.84751147 0.81379187],[0.90418495 0.82789934 0.79715705 0.84938091 0.82244074]
146,cuda:0,CiteSeer,poisoning,gat,random,integrity,0.05,outputs,7,datasets,[0.85550131 0.77607024 0.7903403  0.76840985 0.77922082],[0.83375196 0.76263738 0.76923078 0.75921911 0.76419216]
147,cuda:0,PubMed,poisoning,gcn,minmax,integrity,0.05,outputs,8,datasets,[0.91892193 0.84474397 0.84942478 0.84154654 0.84546727],[0.93347532 0.86088532 0.88200724 0.84605378 0.86365652]
148,cuda:0,PubMed,clean,node2vec,noattack,integrity,0.05,outputs,2,datasets,[0.78789382 0.76195574 0.64380783 0.84300697 0.73006338],[0.79427922 0.76709157 0.6568141  0.84266901 0.73822355]
149,cuda:0,CiteSeer,poisoning,gca,metattack,availability,0.05,outputs,1,datasets,[0.87492289 0.79179728 0.71159875 0.84754199 0.77364391],[0.88441913 0.80188674 0.73165619 0.85121953 0.78692222]
150,cuda:0,PubMed,poisoning,gca,dice,integrity,0.1,outputs,1,datasets,[0.92780417 0.85514885 0.84288293 0.86408049 0.8533501 ],[0.93093859 0.85910255 0.85203838 0.85655737 0.85429192]
151,cuda:0,Cora,poisoning,gcn,pgd,integrity,0.2,outputs,10,datasets,[0.87403249 0.80175066 0.81362349 0.79482442 0.8041141 ],[0.90180847 0.82940024 0.86326534 0.79886687 0.82981855]
152,cuda:0,CiteSeer,poisoning,gat,minmax,integrity,0.05,outputs,10,datasets,[0.87530741 0.5        1.         0.5        0.66666669],[0.87101405 0.49834621 1.         0.49834621 0.66519499]
153,cuda:0,Cora,poisoning,gat,viking,availability,0.15,outputs,9,datasets,[0.80684432 0.75       0.64526749 0.81624156 0.72075385],[0.82323901 0.76526403 0.67821783 0.82117879 0.74288303]
154,cuda:0,CiteSeer,poisoning,vgnae,minmax,availability,0.1,outputs,1,datasets,[0.94653369 0.76142264 0.95950156 0.68724433 0.80086674],[0.95628477 0.76923077 0.96673596 0.69299553 0.80729166]
155,cuda:0,PubMed,poisoning,vgnae,dice,availability,0.05,outputs,1,datasets,[0.955385   0.77962379 0.97105205 0.70220738 0.81503191],[0.95607207 0.78086976 0.97251016 0.7030461  0.81611044]
156,cuda:0,Cora,poisoning,deepwalk,nodeembeddingattack,availability,0.15,outputs,6,datasets,[0.79494643 0.76140153 0.55283648 0.94847327 0.69852424],[0.80204929 0.77232146 0.578125   0.94525546 0.71745151]
157,cuda:0,CiteSeer,poisoning,node2vec,pgd,integrity,0.15,outputs,2,datasets,[0.77401403 0.76097697 0.61470914 0.86889058 0.72002572],[0.80491562 0.77906978 0.64508927 0.87708652 0.74340838]
158,cuda:0,PubMed,poisoning,gcn,random,availability,0.15,outputs,6,datasets,[0.86452986 0.7979157  0.78136343 0.80811566 0.79451436],[0.86413119 0.79772413 0.77908576 0.80925208 0.79388243]
159,cuda:0,CiteSeer,poisoning,deepwalk,aalp,integrity,0.15,outputs,5,datasets,[0.72486098 0.76468974 0.57628977 0.92511016 0.71017921],[0.8402527  0.76897687 0.58021981 0.93286216 0.71544719]
160,cuda:0,CiteSeer,poisoning,vgnae,clga,availability,0.15,outputs,7,datasets,[0.9086123  0.73577628 0.92478305 0.67109867 0.77777779],[0.89555537 0.7234556  0.9054054  0.66383581 0.76602695]
161,cuda:0,PubMed,poisoning,deepwalk,random,availability,0.15,outputs,1,datasets,[0.76813549 0.72278082 0.5172143  0.87832099 0.65104795],[0.75768869 0.71586227 0.50343341 0.87531978 0.63922274]
162,cuda:0,Cora,poisoning,vgnae,clga,integrity,0.05,outputs,10,datasets,[0.94751528 0.75662252 0.97350991 0.67898383 0.79999999],[0.95191536 0.75759013 0.96963948 0.68087941 0.8       ]
163,cuda:0,CiteSeer,poisoning,vgnae,nodeembeddingattack,availability,0.15,outputs,10,datasets,[0.96186377 0.76614987 0.97803617 0.68693285 0.80703624],[0.96610113 0.76614987 0.98966408 0.68392857 0.80887011]
164,cuda:0,Cora,poisoning,gcn,nodeembeddingattack,availability,0.1,outputs,8,datasets,[0.87271133 0.80126178 0.77181911 0.82011175 0.79523289],[0.86117452 0.79368418 0.74947369 0.82217091 0.78414094]
165,cuda:0,CiteSeer,poisoning,vgnae,aalp,integrity,0.1,outputs,5,datasets,[0.93327222 0.75562878 0.99560922 0.67284866 0.80301018],[0.97651886 0.75082508 0.9956044  0.66863469 0.8       ]
166,cuda:0,PubMed,poisoning,node2vec,random,availability,0.2,outputs,3,datasets,[0.75007179 0.70871323 0.49929506 0.85912985 0.63155389],[0.74860315 0.70844305 0.49943587 0.85815829 0.6314038 ]
167,cuda:0,Cora,poisoning,gcn,metattack,availability,0.1,outputs,4,datasets,[0.82272389 0.75408775 0.6901893  0.79131722 0.73730171],[0.83375743 0.77327585 0.72931033 0.79962194 0.76284939]
168,cuda:0,CiteSeer,poisoning,gca,clga,availability,0.05,outputs,4,datasets,[0.8950115  0.82135355 0.76390344 0.86307055 0.81046474],[0.88501209 0.80304629 0.72478992 0.85927773 0.7863248 ]
169,cuda:0,PubMed,poisoning,deepwalk,dice,integrity,0.1,outputs,1,datasets,[0.77984328 0.74763137 0.58143467 0.87092412 0.69732833],[0.78558202 0.75563824 0.59040767 0.86204481 0.70082551]
170,cuda:0,CiteSeer,poisoning,gca,clga,availability,0.1,outputs,7,datasets,[0.85283654 0.78090453 0.70653266 0.82998818 0.76330072],[0.83694319 0.76961768 0.68812877 0.82211536 0.74917847]
171,cuda:0,PubMed,poisoning,node2vec,random,integrity,0.1,outputs,1,datasets,[0.79899997 0.75651366 0.60184973 0.87139708 0.71196502],[0.80104458 0.75654334 0.60694945 0.86606568 0.71371716]
172,cuda:0,CiteSeer,poisoning,gca,random,integrity,0.1,outputs,7,datasets,[0.90704175 0.81695938 0.77387488 0.84684682 0.80871809],[0.89653907 0.81318682 0.77142859 0.8417266  0.80504596]
173,cuda:0,PubMed,poisoning,node2vec,minmax,availability,0.05,outputs,5,datasets,[0.79371598 0.7573601  0.62256014 0.85235494 0.71955633],[0.78824937 0.75474548 0.61928385 0.84940827 0.71631736]
174,cuda:0,PubMed,poisoning,deepwalk,aalp,availability,0.1,outputs,4,datasets,[0.75392393 0.70509446 0.47372875 0.8817355  0.61632532],[0.75096147 0.703695   0.47141781 0.8804214  0.61404693]
175,cuda:0,PubMed,poisoning,gcn,random,integrity,0.2,outputs,1,datasets,[0.9080222  0.830194   0.80667722 0.84649068 0.82610452],[0.91010034 0.83574009 0.81723827 0.84864104 0.83264369]
176,cuda:0,PubMed,poisoning,gat,viking,integrity,0.05,outputs,5,datasets,[0.92422833 0.85393637 0.85686892 0.85187262 0.85436344],[0.933418   0.86717027 0.88497484 0.84779614 0.86598665]
177,cuda:0,Cora,poisoning,gcn,clga,integrity,0.15,outputs,10,datasets,[0.81709404 0.75402081 0.63197732 0.83604503 0.71982759],[0.84644023 0.78415561 0.67931688 0.8595438  0.7588765 ]
178,cuda:0,PubMed,poisoning,vgnae,minmax,integrity,0.2,outputs,9,datasets,[0.95435014 0.77085977 0.97992331 0.69100453 0.81048557],[0.96516747 0.77198937 0.98502719 0.69013749 0.8116267 ]
179,cuda:0,Cora,poisoning,gcn,random,availability,0.15,outputs,5,datasets,[0.80579045 0.73888886 0.67407405 0.77446806 0.72079206],[0.82663056 0.75783831 0.7112211  0.78434938 0.74599743]
180,cuda:0,Cora,poisoning,deepwalk,aalp,integrity,0.2,outputs,10,datasets,[0.78557063 0.74834436 0.57332075 0.88209605 0.6949541 ],[0.84468853 0.78605312 0.63946867 0.90469801 0.74930513]
181,cuda:0,Cora,poisoning,vgnae,dice,integrity,0.15,outputs,5,datasets,[0.94342488 0.75307474 0.97634816 0.67495095 0.79814385],[0.93664719 0.72794846 0.96058089 0.64439805 0.77134526]
182,cuda:0,CiteSeer,poisoning,gcn,viking,availability,0.2,outputs,1,datasets,[0.75942222 0.70379686 0.60384262 0.75471699 0.67090213],[0.77153607 0.70596331 0.60917431 0.75540388 0.67445397]
183,cuda:0,PubMed,poisoning,deepwalk,clga,availability,0.1,outputs,6,datasets,[0.78724018 0.74251807 0.56800824 0.8725428  0.68808597],[0.78884977 0.74138111 0.56482244 0.87314504 0.68592912]
184,cuda:0,CiteSeer,poisoning,gcn,viking,availability,0.05,outputs,6,datasets,[0.83593693 0.76724136 0.71577847 0.7979033  0.75461304],[0.84088402 0.76886791 0.72327042 0.79584777 0.75782537]
185,cuda:0,PubMed,poisoning,gcn,minmax,availability,0.2,outputs,10,datasets,[0.87862693 0.80373806 0.75657141 0.83537513 0.7940228 ],[0.87562608 0.80582017 0.76014477 0.83656567 0.79652643]
186,cuda:0,Cora,poisoning,gca,metattack,integrity,0.15,outputs,3,datasets,[0.86687627 0.77832979 0.679281   0.84719765 0.7540037 ],[0.89997797 0.81662709 0.73384029 0.87927109 0.80000001]
187,cuda:0,PubMed,poisoning,node2vec,viking,availability,0.05,outputs,8,datasets,[0.78435383 0.75193357 0.60683209 0.85493755 0.70982945],[0.77507139 0.74527287 0.59454232 0.85112274 0.70006317]
188,cuda:0,Cora,poisoning,gat,aalp,integrity,0.1,outputs,2,datasets,[0.84892289 0.78973508 0.78618735 0.79180562 0.7889865 ],[0.89086844 0.82969642 0.85009485 0.816773   0.83310086]
189,cuda:0,PubMed,poisoning,vgnae,pgd,availability,0.2,outputs,2,datasets,[0.96934977 0.78284583 0.99015349 0.69994541 0.82013353],[0.96963925 0.78220355 0.99034375 0.69925684 0.81972585]
190,cuda:0,Cora,poisoning,node2vec,dice,integrity,0.2,outputs,2,datasets,[0.76009645 0.71475875 0.47776726 0.9082734  0.62616241],[0.78041705 0.73971915 0.49361703 0.91518736 0.64132684]
191,cuda:0,PubMed,poisoning,gcn,dice,availability,0.05,outputs,4,datasets,[0.92112532 0.85368323 0.86629874 0.84497911 0.85550612],[0.92517277 0.85697389 0.87494367 0.84458947 0.85949862]
192,cuda:0,Cora,poisoning,gcn,clga,integrity,0.2,outputs,7,datasets,[0.78911997 0.71807003 0.5591296  0.81969488 0.66479188],[0.82384807 0.75474381 0.62998104 0.83944374 0.71978325]
193,cuda:0,PubMed,poisoning,deepwalk,clga,availability,0.1,outputs,10,datasets,[0.78787633 0.7434727  0.56996906 0.87285656 0.68962073],[0.78908074 0.74267137 0.56750619 0.87353033 0.68802404]
194,cuda:0,CiteSeer,poisoning,gca,viking,integrity,0.15,outputs,6,datasets,[0.89193008 0.79665202 0.72667396 0.8449266  0.78135139],[0.89463833 0.79560441 0.73186815 0.83879095 0.78169012]
195,cuda:0,PubMed,poisoning,deepwalk,viking,integrity,0.05,outputs,5,datasets,[0.78582249 0.75806451 0.60872996 0.86796397 0.71559268],[0.78107636 0.76077861 0.60699737 0.8582077  0.71106744]
196,cuda:0,CiteSeer,poisoning,node2vec,aalp,integrity,0.15,outputs,9,datasets,[0.72449639 0.75370675 0.58068055 0.88832915 0.70229012],[0.82868035 0.7772277  0.62417585 0.90015846 0.73718363]
197,cuda:0,Cora,poisoning,vgnae,nodeembeddingattack,integrity,0.2,outputs,7,datasets,[0.94684399 0.75165563 0.98013246 0.67272727 0.79784367],[0.94570005 0.71708379 0.97704083 0.60410095 0.7465887 ]
198,cuda:0,Cora,poisoning,gat,nodeembeddingattack,availability,0.15,outputs,6,datasets,[0.88043383 0.80728585 0.82202446 0.79848731 0.810085  ],[0.88122559 0.80468756 0.8125     0.80000001 0.80620164]
199,cuda:0,Cora,poisoning,node2vec,nodeembeddingattack,availability,0.15,outputs,5,datasets,[0.78792095 0.76529473 0.57730812 0.92513371 0.71095884],[0.79966767 0.77064735 0.58928573 0.92469352 0.71983647]
200,cuda:0,PubMed,poisoning,gcn,minmax,integrity,0.1,outputs,3,datasets,[0.90863662 0.82898146 0.81242949 0.84024495 0.82610315],[0.92859667 0.85454345 0.86571556 0.84635818 0.85592747]
201,cuda:0,CiteSeer,poisoning,node2vec,aalp,availability,0.1,outputs,5,datasets,[0.72794143 0.69967979 0.44464776 0.90756303 0.59686828],[0.73091515 0.70329672 0.45054945 0.91111112 0.60294116]
202,cuda:0,CiteSeer,poisoning,gcn,dice,integrity,0.05,outputs,8,datasets,[0.8499312  0.77634466 0.81119651 0.75833762 0.78387702],[0.84255245 0.77318436 0.80454546 0.75159234 0.77716792]
203,cuda:0,PubMed,poisoning,deepwalk,aalp,availability,0.15,outputs,5,datasets,[0.72999861 0.67906725 0.40754882 0.89186364 0.55944973],[0.73462976 0.68101358 0.40940645 0.89627659 0.56206816]
204,cuda:0,CiteSeer,poisoning,node2vec,aalp,integrity,0.1,outputs,3,datasets,[0.73126983 0.75562876 0.58068055 0.89358109 0.70392543],[0.81467541 0.7678768  0.60000002 0.90397352 0.72126824]
205,cuda:0,CiteSeer,poisoning,node2vec,dice,availability,0.05,outputs,9,datasets,[0.75121608 0.75082326 0.55872667 0.9073084  0.69157606],[0.74538852 0.73953742 0.530837   0.91115314 0.67084205]
206,cuda:0,PubMed,poisoning,gca,random,integrity,0.05,outputs,9,datasets,[0.92774471 0.85238552 0.8526957  0.85216707 0.8524313 ],[0.92820091 0.85542643 0.85920578 0.85276008 0.85597086]
207,cuda:0,PubMed,poisoning,gcn,clga,integrity,0.1,outputs,4,datasets,[0.91920114 0.84257275 0.86645615 0.82695514 0.84624493],[0.9262206  0.85069561 0.8818326  0.82952851 0.85488123]
208,cuda:0,Cora,poisoning,vgnae,clga,integrity,0.1,outputs,2,datasets,[0.93662604 0.75916726 0.97729421 0.68050066 0.80233009],[0.94364885 0.75889891 0.96963948 0.68224299 0.80094044]
209,cuda:0,Cora,poisoning,gcn,metattack,availability,0.15,outputs,2,datasets,[0.80033051 0.73206925 0.637263   0.78636825 0.70400727],[0.78784509 0.7243802  0.60826445 0.79224974 0.6881721 ]
210,cuda:0,Cora,poisoning,gat,viking,availability,0.1,outputs,3,datasets,[0.83373116 0.76914799 0.68932873 0.8202765  0.74912328],[0.8468371  0.77715516 0.70689654 0.82246739 0.7603153 ]
211,cuda:0,CiteSeer,poisoning,gcn,viking,availability,0.15,outputs,4,datasets,[0.77865033 0.72349572 0.64947468 0.76233184 0.70139241],[0.75356726 0.70172083 0.61185467 0.74592072 0.67226887]
212,cuda:0,CiteSeer,poisoning,deepwalk,minmax,availability,0.2,outputs,3,datasets,[0.74237054 0.72023207 0.50353181 0.88869101 0.64283413],[0.77745087 0.74139678 0.54655868 0.89552242 0.67881835]
213,cuda:0,CiteSeer,poisoning,node2vec,nodeembeddingattack,availability,0.2,outputs,2,datasets,[0.70899451 0.72256517 0.49245542 0.91232526 0.63964367],[0.73739585 0.7438187  0.53571427 0.91764706 0.67649615]
214,cuda:0,CiteSeer,poisoning,gcn,dice,integrity,0.1,outputs,8,datasets,[0.83626333 0.75823271 0.75301868 0.76095396 0.75696552],[0.83425037 0.75056565 0.72494173 0.75211608 0.73827893]
215,cuda:0,Cora,poisoning,gcn,clga,integrity,0.15,outputs,1,datasets,[0.82084388 0.74456006 0.61400187 0.8309859  0.70620239],[0.84716756 0.78984821 0.69070208 0.86153847 0.76671934]
216,cuda:0,Cora,poisoning,vgnae,random,integrity,0.2,outputs,4,datasets,[0.92709053 0.73740241 0.95837277 0.66469816 0.78496707],[0.93527323 0.74383302 0.96204937 0.66974901 0.78971964]
217,cuda:0,PubMed,poisoning,node2vec,aalp,integrity,0.2,outputs,10,datasets,[0.76503706 0.74867469 0.64944732 0.81024414 0.72098917],[0.86133943 0.76539934 0.68298739 0.81777656 0.74432909]
218,cuda:0,CiteSeer,poisoning,gat,dice,integrity,0.15,outputs,10,datasets,[0.86606496 0.5        1.         0.5        0.66666669],[0.85773128 0.48177677 1.         0.48177677 0.65026903]
219,cuda:0,CiteSeer,poisoning,node2vec,nodeembeddingattack,availability,0.15,outputs,3,datasets,[0.73232111 0.73158914 0.5129199  0.91159588 0.65646964],[0.75159078 0.75193799 0.5529716  0.91845495 0.69032264]
220,cuda:0,CiteSeer,poisoning,node2vec,clga,availability,0.1,outputs,7,datasets,[0.7366319  0.73366833 0.51758796 0.91150445 0.66025645],[0.72912323 0.71881282 0.49496982 0.89617485 0.63771874]
221,cuda:0,PubMed,poisoning,gat,nodeembeddingattack,integrity,0.1,outputs,6,datasets,[0.92322698 0.85137039 0.86002707 0.84539056 0.85264599],[0.93082112 0.85691065 0.87635517 0.82714093 0.85103714]
222,cuda:0,PubMed,poisoning,gat,pgd,integrity,0.05,outputs,5,datasets,[0.92741385 0.85635734 0.87074214 0.84639841 0.85839766],[0.93446632 0.8668173  0.89368922 0.84785408 0.87016845]
223,cuda:0,PubMed,poisoning,deepwalk,pgd,availability,0.2,outputs,3,datasets,[0.83229466 0.7817598  0.69282752 0.84271705 0.76045668],[0.83404654 0.78587288 0.70027035 0.844926   0.76582718]
224,cuda:0,CiteSeer,poisoning,gca,clga,availability,0.05,outputs,7,datasets,[0.89501756 0.82109123 0.76285416 0.86342043 0.8100279 ],[0.88493486 0.80357146 0.72478992 0.86034912 0.78677309]
225,cuda:0,PubMed,poisoning,gat,pgd,integrity,0.1,outputs,9,datasets,[0.92261657 0.85004091 0.86521542 0.8397373  0.85228604],[0.93172569 0.85908473 0.88489538 0.84053588 0.86214548]
226,cuda:0,CiteSeer,poisoning,deepwalk,random,integrity,0.15,outputs,1,datasets,[0.75357052 0.72832054 0.50274426 0.91600001 0.64918494],[0.74617558 0.74175829 0.51868135 0.93650794 0.66760969]
227,cuda:0,CiteSeer,poisoning,gat,pgd,availability,0.15,outputs,8,datasets,[0.84286597 0.77974439 0.76106197 0.79060268 0.77555114],[0.85183175 0.78303748 0.78698224 0.78082192 0.78388995]
228,cuda:0,PubMed,poisoning,gat,pgd,integrity,0.2,outputs,5,datasets,[0.91368705 0.84160513 0.85213172 0.83457607 0.84326261],[0.92559349 0.85564023 0.88055938 0.83691037 0.85818022]
229,cuda:0,Cora,poisoning,gca,random,integrity,0.2,outputs,5,datasets,[0.87043848 0.78187841 0.68684959 0.84813082 0.75901723],[0.87919159 0.7789374  0.66603416 0.8602941  0.75080216]
230,cuda:0,CiteSeer,poisoning,node2vec,dice,availability,0.1,outputs,5,datasets,[0.74727347 0.72426069 0.51259583 0.8888889  0.65022576],[0.75087308 0.73571432 0.53626376 0.89213896 0.66986966]
231,cuda:0,Cora,poisoning,deepwalk,viking,availability,0.15,outputs,1,datasets,[0.77619333 0.72572017 0.49629629 0.91711026 0.6440587 ],[0.79317387 0.73473603 0.5132013  0.92148149 0.6592474 ]
232,cuda:0,PubMed,poisoning,vgnae,dice,availability,0.2,outputs,10,datasets,[0.91382091 0.75188669 0.92543364 0.68698524 0.78857828],[0.91122568 0.75033799 0.92068499 0.68672269 0.78667693]
233,cuda:0,PubMed,poisoning,node2vec,dice,integrity,0.2,outputs,9,datasets,[0.76876723 0.73576021 0.55741036 0.86648548 0.6784035 ],[0.76629097 0.75144786 0.5661307  0.84941632 0.67942733]
234,cuda:0,CiteSeer,poisoning,deepwalk,aalp,integrity,0.05,outputs,7,datasets,[0.75051119 0.74451154 0.53567511 0.91988689 0.67707253],[0.80413718 0.76813191 0.5758242  0.9357143  0.71292514]
235,cuda:0,CiteSeer,poisoning,gcn,viking,integrity,0.2,outputs,7,datasets,[0.81539628 0.74451154 0.6794731  0.78107256 0.72673905],[0.7946504  0.74890113 0.68791211 0.78347933 0.73259217]
